"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"1246"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unknown"	"Mitsuaria"
"1247"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Piscirickettsiaceae"	"Unknown"
"1248"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Unknown"
"1249"	"Bacteria"	"Actinobacteria"	"Rubrobacteria"	"Rubrobacterales"	"Rubrobacteraceae"	"Rubrobacter"
"1251"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Herminiimonas"
"1253"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Sterolibacteriaceae"	"Unknown"
"1254"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acidibrevibacterium"
"1255"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Vagococcus"
"1256"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Lautropia"
"1257"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Fictibacillus"
"1258"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Salipaludibacillus"
"1259"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylomagnum"
"1260"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Thermincola"
"1261"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"1262"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Zhihengliuella"
"1263"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Unknown"	"Unknown"
"1264"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Unknown"	"Unknown"	"Unknown"
"1265"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Denitromonas"
"1266"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Hungatella"
"1267"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Bacilliculturomica"
"1268"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Polaribacter"
"1269"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Aromatoleum"
"1270"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acetobacter"
"1271"	"Bacteria"	"Candidatus Parcubacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1272"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Zoogloeaceae"	"Unknown"
"1273"	"Bacteria"	"candidate division NC10"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1274"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Unknown"
"1275"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Ammoniphilus"
"1276"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	"Thiothrix"
"1277"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Unknown"
"1278"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Flavisolibacter"
"1279"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Thermoanaerobacter"
"1280"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Spirulinales"	"Spirulinaceae"	"Spirulina"
"1281"	"Bacteria"	"Chlorobi"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Chlorobaculum"
"1282"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"Desulfocapsa"
"1283"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Aeromonadaceae"	"Aeromonas"
"1284"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Dehalobacterium"
"1285"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Sporolactobacillaceae"	"Unknown"
"1286"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Crenobacter"
"1287"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Laribacter"
"1288"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Piscirickettsiaceae"	"Methylophaga"
"1289"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Tessaracoccus"
"1290"	"Bacteria"	"Planctomycetes"	"Candidatus Brocadiae"	"Unknown"	"Unknown"	"Unknown"
"1291"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Chroococcales"	"Aphanothecaceae"	"Aphanothece"
"1292"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Bizionia"
"1294"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Nostocaceae"	"Cylindrospermum"
"1295"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Unknown"
"1296"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Ammonifex"
"1297"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Unknown"
"1298"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Heliobacteriaceae"	"Unknown"
"1299"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Hymenobacteraceae"	"Pontibacter"
"1300"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Thermotogales"	"Unknown"	"Unknown"
"1301"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Unknown"	"Unknown"	"Unknown"
"1302"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Methanosarcinaceae"	"Methanolobus"
"1303"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Halothiobacillaceae"	"Halothiobacillus"
"1304"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Marinifilaceae"	"Marinifilum"
"1305"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Edaphobacter"
"1306"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Unknown"
"1307"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Pararhizobium"
"1308"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Enterovirga"
"1309"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Tindallia"
"1311"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unknown"	"Paucibacter"
"1312"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Kurthia"
"1313"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Nonlabens"
"1314"	"Bacteria"	"Candidatus Margulisbacteria"	"Candidatus Termititenacia"	"Candidatus Termititenacales"	"Candidatus Termititenacaceae"	"Candidatus Termititenax"
"1315"	"Archaea"	"Thaumarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1316"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Methylobacillus"
"1317"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Thiobacillaceae"	"Sulfuritortus"
"1318"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Unknown"	"Unknown"
"1320"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Azonexaceae"	"Azonexus"
"1321"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Unknown"	"Unknown"	"Unknown"
"1322"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruthenibacterium"
"1323"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Unknown"
"1324"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Gallionellaceae"	"Ferriphaselus"
"1325"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Gluconobacter"
"1326"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Frankia"
"1327"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Aequorivita"
"1328"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Catenulisporales"	"Actinospicaceae"	"Actinospica"
"1329"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sneathiellales"	"Sneathiellaceae"	"Oceanibacterium"
"1330"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Gemmiger"
"1331"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Pseudomaricurvus"
"1332"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Extensimonas"
"1333"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Poseidonibacter"
"1334"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Metallibacterium"
"1335"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methyloterricola"
"1336"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Oscillatoriales"	"Oscillatoriaceae"	"Phormidium"
"1337"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Oscillochloridaceae"	"Candidatus Viridilinea"
"1338"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Salinivibrio"
"1339"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Caldibacillus"
"1340"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Seinonella"
"1341"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Marinilabiliaceae"	"Unknown"
"1343"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Rhodocyclus"
"1344"	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Asaccharobacter"
"1345"	"Bacteria"	"Deferribacteres"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Unknown"
"1346"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Zoogloeaceae"	"Uliginosibacterium"
"1348"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Zoogloeaceae"	"Thauera"
"1349"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unknown"	"Pseudorhodoplanes"
"1350"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Salinisphaeraceae"	"Salinisphaera"
"1351"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Capnocytophaga"
"1352"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"1353"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Crenotrichaceae"	"Crenothrix"
"1355"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Marinovum"
"1356"	"Bacteria"	"Aquificae"	"Aquificae"	"Unknown"	"Unknown"	"Unknown"
"1357"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Defluviitaleaceae"	"Defluviitalea"
"1358"	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Unknown"	"Unknown"
"1359"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Oxobacter"
"1360"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nevskiales"	"Sinobacteraceae"	"Sinimarinibacterium"
"1361"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Phascolarctobacterium"
"1362"	"Bacteria"	"Aquificae"	"Aquificae"	"Aquificales"	"Hydrogenothermaceae"	"Unknown"
"1363"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Candidatus Methanoperedenaceae"	"Unknown"
"1364"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Ferrovales"	"Ferrovaceae"	"Ferrovum"
"1365"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Actinocrispum"
"1366"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Niameybacter"
"1367"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Natrialbales"	"Natrialbaceae"	"Halovivax"
"1368"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Wolinella"
"1369"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	"Unknown"
"1370"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Angelakisella"
"1371"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Pyramidobacter"
"1372"	"Bacteria"	"Candidatus Gracilibacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1373"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Empedobacter"
"1374"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Oligella"
"1375"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Entomoplasmatales"	"Spiroplasmataceae"	"Spiroplasma"
"1376"	"Archaea"	"Thaumarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1377"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Thiobacillaceae"	"Unknown"
"1378"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Unknown"
"1379"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Formosa"
"1380"	"Bacteria"	"Unknown"	"Unknown"	"Haloplasmatales"	"Haloplasmataceae"	"Haloplasma"
"1381"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Oleomonas"
"1382"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Unknown"	"Unknown"	"Unknown"
"1383"	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Parachlamydiales"	"Parachlamydiaceae"	"Parachlamydia"
"1384"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Caldanaerobacter"
"1385"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Desulfovirgula"
"1386"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Abyssisolibacter"
"1387"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"
"1388"	"Bacteria"	"Chloroflexi"	"Ardenticatenia"	"Ardenticatenales"	"Ardenticatenaceae"	"Candidatus Promineofilum"
"1389"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"Kiritimatiellales"	"Unknown"	"Unknown"
"1391"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"1392"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acidocella"
"1393"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"
"1394"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Leadbetterella"
"1395"	"Bacteria"	"Aquificae"	"Aquificae"	"Aquificales"	"Unknown"	"Unknown"
"1396"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Rudaea"
"1397"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Unknown"	"Thiohalobacter"
"1398"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Unknown"
"1399"	"Archaea"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1400"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Simplicispira"
"1401"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Derxia"
"1402"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"Thermoanaerobacterium"
"1403"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Galbibacter"
"1404"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Hathewaya"
"1405"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Marinilabiliaceae"	"Alkaliflexus"
"1406"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Unknown"
"1407"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Dyella"
"1408"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Unknown"
"1409"	"Bacteria"	"Bacteroidetes"	"Unknown"	"Bacteroidetes Order II. Incertae sedis"	"Rhodothermaceae"	"Rhodothermus"
"1410"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"1411"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Acidipila"
"1412"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Perlucidibaca"
"1413"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Anaerospora"
"1414"	"Bacteria"	"candidate division WWE3"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"1415"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Unknown"	"Unknown"
"1416"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Tabrizicola"
"1417"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"1418"	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Hypnocyclicus"
"1419"	"Bacteria"	"Proteobacteria"	"Hydrogenophilalia"	"Hydrogenophilales"	"Hydrogenophilaceae"	"Tepidiphilus"
"1420"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Pelosinus"
"1421"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Terrabacter"
"1422"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Caloramator"
"1423"	"Bacteria"	"Proteobacteria"	"Oligoflexia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"1424"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"Unknown"
"1425"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Alkaliphilus"
"1426"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"
"1427"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Pseudozobellia"
"1428"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Marinilabiliaceae"	"Labilibacter"
"1429"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Thermomonas"
"1430"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Teredinibacter"
"1431"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Crocinitomicaceae"	"Crocinitomix"
"1432"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Eoetvoesia"
"1433"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Tepidanaerobacter"
"1434"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Microscillaceae"	"Microscilla"
"1435"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Maricaulis"
"1436"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Methylotenera"
"1437"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Candidatus Acidulodesulfobacterales"	"Unknown"	"Candidatus Acididesulfobacter"
"1438"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemania"
"1439"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"Marinomonas"
"1440"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bosea"
"1441"	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Olsenella"
"1442"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Unknown"
"1443"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Pelagibacterales"	"Unknown"	"Unknown"
"1444"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Unknown"
"1445"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Synechococcales"	"Synechococcaceae"	"Thermosynechococcus"
"1446"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Acidihalobacter"
"1447"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Nautiliales"	"Nautiliaceae"	"Nautilia"
"1448"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Pseudohongiella"
"1449"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Unknown"
"1450"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Prolixibacteraceae"	"Mangrovibacterium"
"1451"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Unknown"	"Unknown"
"1452"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Candidatus Symbiobacter"
"1453"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Dethiosulfovibrio"
"1454"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Unknown"
"1455"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Thermogemmatisporales"	"Thermogemmatisporaceae"	"Thermogemmatispora"
"1456"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Azovibrio"
"1457"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Alkalilimnicola"
"1458"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Unknown"	"Unknown"
"1459"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unknown"	"Unknown"
"1460"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Filimonas"
"1461"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
"1462"	"Bacteria"	"Balneolaeota"	"Balneolia"	"Balneolales"	"Balneolaceae"	"Rhodohalobacter"
"1463"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Unknown"
"1464"	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Enterorhabdus"
"1465"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Microlunatus"
"1466"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Piscirickettsiaceae"	"Thiomicrorhabdus"
"1467"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Francisellaceae"	"Francisella"
"1468"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Thiocystis"
"1469"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nevskiales"	"Sinobacteraceae"	"Solimonas"
"1470"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	"Unknown"
