ID	M1	D1	D2	DR1	D3	DR2	DR3	D4	D5	R2	R3	M2	DR4	R4	DR5	DR6	D6	D7	DR7	M3	R5	M5	M6	R6	D8	R7	M7	M8	R8
1	0	0.003335029	0.003592031	0.002822706	0.015837821	0	0.001833019	0.001378597	0.002009234	0.003733015	0.00567698	0.005994177	0.001820946	0.003602435	0	0.000715599	0.00077685	0	0.00179764	0.005790164	0.004949025	0.000567769	0.000671046	0.000674109	0.000373201	0.000503778	0	0.003308191	0.00077511
2	0.001338482	0.004168786	0.000718406	0.002117029	0	0.002145106	0.006232266	0.000689299	0.001607388	0	0.000946163	0.000856311	0.001820946	0.000900609	0.001568468	0.001431199	0.0015537	0.001281411	0.00089882	0.002895082	0	0.002838844	0.001342093	0	0.000746402	0.001511335	0	0	0.001550219
3	0.000669241	0.003335029	0	0.001411353	0	0.000536276	0.002932831	0.000689299	0.001205541	0	0	0.004281555	0.001820946	0.001801218	0	0.000715599	0.00077685	0.000640705	0	0.000965027	0	0.000567769	0.000671046	0.000674109	0	0	0	0.001654096	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567769	0	0	0	0	0	0	0
5	0.000669241	0.002501271	0.000718406	0	0	0.004290211	0.000733208	0.000689299	0.001607388	0	0.000946163	0.000856311	0.000910473	0	0.001568468	0.001431199	0.00077685	0.000640705	0.00179764	0.00386011	0.000824838	0.001135538	0.001342093	0.000674109	0	0	0.001698398	0.001654096	0
6	0	0	0	0	0	0.000536276	0	0	0	0	0	0.000856311	0	0	0.000784234	0	0	0	0	0	0	0	0	0	0	0	0	0.001654096	0
7	0.003346205	0.002501271	0.002155219	0.002822706	0.001979728	0.018233398	0.001099812	0.001378597	0.001607388	0.006221691	0.004730817	0.00856311	0.003641893	0.006304262	0.003921169	0.001431199	0.00077685	0.001281411	0.004494099	0.012545356	0.004124188	0.001703307	0.004026278	0.001348218	0.000746402	0.003526448	0.001698398	0.004962287	0.006200877
8	0.00669241	0.005002543	0.006465657	0.007056765	0.015837821	0.004290211	0	0	0.003616622	0.009954706	0.00851547	0.012844665	0.000910473	0.002701826	0.000784234	0.005724795	0.005437949	0.005766348	0	0.030880877	0.008248375	0.002838844	0.006710464	0.006066979	0.000373201	0.007556675	0.003396797	0.006616382	0.001550219
9	0.950991481	8.361750557	5.76664727	6.131622774	7.720937599	8.611526725	8.059419153	6.085128382	6.691956231	2.477477477	3.643674898	4.149683165	3.481649413	3.536690803	4.421509964	3.54579478	2.896873179	2.719793949	4.313436458	9.174515556	4.768385628	5.020780342	5.544185048	4.006228766	1.302472085	2.643828715	1.596494506	2.23302898	2.212938131
10	0.010707856	0.003335029	0.010776094	0.004939735	0.005939183	0.003217659	0	0.003446493	0.002009234	0.012443383	0.010407796	0.003425244	0.000910473	0	0.000784234	0.005724795	0.003884249	0.05445995	0.00179764	0.009650274	0.010722888	0.003406613	0.004026278	0.004044653	0.001119604	0.005037783	0.005095195	0	0.004650658
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715599	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.000669241	0	0.001436813	0.003528382	0	0	0	0	0.001607388	0.001244338	0	0	0	0.000900609	0.000784234	0.001431199	0	0	0	0	0	0	0	0.001348218	0.000373201	0.001007557	0.003396797	0.001654096	0
13	0.006023169	0.003335029	0.002155219	0.005645412	0.005939183	0.002681382	0.003299435	0.002757195	0.004018469	0.002488677	0.004730817	0.003425244	0.003641893	0.006304262	0.003136935	0.004293596	0.003107399	0.003844232	0.00269646	0	0	0.002838844	0.006039417	0.002696435	0.003732012	0.003526448	0.006793594	0.001654096	0.001550219
14	0	0	0.000718406	0.000705676	0	0	0	0	0.000401847	0	0	0	0	0	0	0.000715599	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0.004684687	0.001667514	0.005028844	0.002822706	0.009898638	0.001072553	0.003299435	0.001378597	0.001607388	0.00746603	0.001892327	0.005994177	0.001820946	0.001801218	0.002352701	0.003577997	0.003107399	0.003203526	0.00179764	0.002895082	0.000824838	0.000567769	0.004026278	0.004718762	0.005224816	0.000503778	0.001698398	0	0.004650658
16	0.289112118	0.119227274	0.173854322	0.275919496	0.166297118	0.198422275	0.100449456	0.156470791	0.161944296	0.141854562	0.208155928	0.180681624	0.123824352	0.108073057	0.145083246	0.259762564	0.215964265	0.408129269	0.111453661	0.175634988	0.203734864	0.095952943	0.174472054	0.181335275	0.293709321	0.139546599	0.220791793	0.120748974	0.188351652
17	0.432329695	0.550279726	0.441819867	0.344370113	0.326655052	0.330346274	0.54110729	0.331552645	0.52039172	0.260066697	0.2630334	0.337386539	0.397876777	0.423286141	0.378000674	0.402882434	0.475432123	0.346621561	0.746919295	0.265382537	0.323336303	0.59615734	0.496574308	0.308741843	0.400818057	0.305289673	0.251362965	0.466454942	0.324770955
18	0.003346205	0	0.001436813	0	0	0.000536276	0.001099812	0.000689299	0.001205541	0	0.001892327	0.002568933	0.000910473	0.000900609	0	0.002146798	0.00077685	0.002562821	0.00269646	0	0	0.002271076	0.001342093	0.001348218	0.001119604	0.001511335	0.003396797	0.001654096	0.00077511
19	0.026769641	0.039186587	0.016523345	0.015524882	0.00791891	0.02091478	0.01136472	0.013096674	0.015270182	0.02115375	0.028384899	0.010275732	0.02003041	0.021614611	0.014900442	0.017889984	0.021751796	0.022424685	0.024268136	0.018335521	0.01649675	0.013058685	0.021473484	0.013482177	0.016794053	0.016120907	0.023777578	0.02977372	0.020927961
20	0.60767084	0.51359441	0.606334907	0.575126316	0.65726956	0.898263001	0.735407334	0.841633638	0.568613347	0.890946195	0.544990065	0.691899298	1.429442881	1.141071364	0.415643895	0.219689001	0.386871237	0.310742065	0.810735504	1.051879873	1.463261737	0.515534157	0.371759685	0.313460605	0.882993969	0.81813602	0.772771277	1.199219267	0.717751562
21	0.698687618	0.532770825	0.535212684	0.407175318	0.556303453	0.715392742	0.481350862	0.703084611	0.508738161	0.919565975	0.662314315	0.666209967	0.948713046	1.005980043	0.394469583	0.378552056	0.438143329	0.384423173	0.668721968	1.191808847	1.351908674	0.471248183	0.322102254	0.369411638	0.706843017	0.713350126	1.042816624	0.921331216	0.775884788
22	0.030115846	0.021677686	0.03879394	0.038106529	0.041574279	0.04933743	0.031894535	0.071687058	0.032549598	0.054750883	0.028384899	0.035108751	0.07739022	0.070247487	0.025879714	0.014311987	0.033404545	0.024987506	0.053030371	0.045356288	0.047015738	0.026117369	0.020802437	0.015504503	0.035454111	0.041813602	0.045856757	0.07774249	0.064334103
23	0	0	0.000718406	0	0	0.001072553	0	0	0	0	0	0.000856311	0.000910473	0.000900609	0	0.001431199	0	0.000640705	0.00179764	0	0.000824838	0.000567769	0.000671046	0	0	0	0	0.001654096	0
24	0.007361651	0.012506357	0.006465657	0.002822706	0	0.006435317	0.005499058	0.002757195	0.005625856	0.004977353	0.004730817	0.002568933	0.003641893	0.006304262	0.005489636	0.006440394	0.008545349	0.005766348	0.00179764	0.00386011	0.004949025	0.006813227	0.006710464	0.009437524	0.005224816	0.005037783	0.001698398	0.006616382	0.006200877
25	0.002007723	0.002501271	0.002873625	0.001411353	0.001979728	0.004290211	0.001833019	0.000689299	0.003214775	0.00746603	0.000946163	0.005994177	0	0.000900609	0.002352701	0	0.006991649	0.000640705	0.004494099	0.001930055	0.004949025	0.002271076	0.001342093	0.002022326	0.005224816	0.003526448	0.001698398	0.008270478	0.003100439
26	0.001338482	0.000833757	0.001436813	0.000705676	0.001979728	0.003217659	0.001099812	0.000689299	0	0.002488677	0.00283849	0.000856311	0.000910473	0.001801218	0	0.000715599	0	0.001281411	0	0.002895082	0.004949025	0.002271076	0.000671046	0.003370544	0.001119604	0	0.005095195	0.004962287	0.001550219
27	0.357374701	0.466070252	0.292391359	0.242752703	0.223709218	0.309431493	0.310146862	0.168188868	0.29575931	0.246378976	0.24032548	0.325398185	0.242185864	0.31071004	0.261149844	0.266918558	0.424936881	0.262048463	0.730740538	0.243186907	0.296941503	0.378134084	0.47778501	0.32761689	0.31236938	0.275062972	0.18172863	0.406907503	0.310043871
28	0.072947271	0.087544502	0.074714254	0.067039264	0.10690529	0.109400389	0.076620206	0.161295881	0.069921359	0.090836693	0.064339105	0.053947594	0.089226371	0.10627184	0.05411213	0.047229557	0.083122936	0.042927254	0.086286706	0.098432795	0.062687651	0.064725654	0.040933828	0.039772421	0.066803009	0.051889169	0.059443944	0.148868599	0.104639807
29	0.002007723	0	0.001436813	0.000705676	0	0.001608829	0.000366604	0	0.001205541	0.002488677	0	0.001712622	0.000910473	0.000900609	0.000784234	0.002862397	0	0.000640705	0.00089882	0.001930055	0.001649675	0	0.003355232	0.002022326	0.000746402	0.002015113	0.001698398	0	0.003100439
30	0.018738748	0.0116726	0.022270595	0.012702176	0.015837821	0.010725528	0.021996231	0.021368258	0.027325588	0.012443383	0.009461633	0.011988354	0.016388517	0.016210959	0.021958545	0.024330378	0.024859196	0.017299043	0.026065776	0.020265576	0.011547725	0.023846294	0.026841855	0.026964353	0.018286857	0.020151134	0.016983984	0.018195051	0.010851535
31	0.716757126	0.486914181	0.585501124	0.524317611	0.538485904	0.427412305	0.621393535	0.873341375	0.59272416	0.406898611	0.425773489	0.561740024	0.483461255	0.417882489	0.606996934	0.719892946	0.637793746	0.665052089	0.643555012	0.366710415	0.381899766	0.619435865	0.665006945	0.613439034	0.570997791	0.45440806	0.495932336	0.569008866	0.461190258
32	0.090347537	0.069201844	0.058190909	0.063510882	0.06533101	0.046656048	0.066355298	0.08616233	0.07233244	0.059728237	0.053931309	0.07621168	0.049165551	0.079253575	0.075286441	0.115927095	0.068362789	0.065992645	0.05752447	0.046321316	0.054439275	0.065861192	0.084551842	0.085611821	0.052621365	0.077581864	0.078126327	0.047968771	0.055807897
33	0.00669241	0.002501271	0.00574725	0.004939735	0.003959455	0.006435317	0.000366604	0.000689299	0.004018469	0.011199044	0.016084776	0.004281555	0.006373312	0.003602435	0.005489636	0.002146798	0.003107399	0.008969874	0.003595279	0.007720219	0.000824838	0.002271076	0.002684185	0.002696435	0.003732012	0.00302267	0.006793594	0.003308191	0.006200877
34	1.15510999	1.003009863	1.268705504	1.414175629	2.403389294	2.495294174	1.280547266	2.706186455	1.255369679	2.356776666	1.366259816	1.448878233	2.605774221	2.262329335	0.923827374	0.718461748	1.056515828	1.171849972	1.190037481	1.772755346	1.295819724	0.746616097	0.766334946	0.576363048	1.046456082	1.270528967	1.625367279	1.907172158	1.726169253
35	0.046846871	0.018342658	0.048851628	0.049397352	0.067310738	0.047728601	0.047658501	0.083405135	0.053847483	0.120700811	0.130570536	0.057372838	0.067375015	0.05313592	0.04156439	0.037926766	0.029520295	0.040364433	0.022470496	0.060796727	0.061037976	0.029523983	0.024828715	0.036401877	0.050382158	0.061964736	0.090015116	0.047968771	0.065109213
36	0.568185621	0.571957412	0.530902246	0.445281847	0.473154894	0.397917102	0.494548601	0.39979321	0.485029194	0.410631626	0.338726464	0.508648741	0.32139703	0.421484924	0.478382596	0.747085722	0.719362983	0.592011686	0.71725824	0.342584729	0.320036953	0.503043241	0.572402547	0.640403387	0.53890249	0.35768262	0.36345726	0.438335318	0.406932581
37	8.418382712	8.755283936	9.719318663	8.281818952	10.98550839	12.61858412	10.47277233	13.15043943	8.181200799	14.68941317	12.89052891	9.789347491	14.5120319	11.58723297	6.984385906	5.856465082	8.017090697	7.171414293	10.87751782	16.66216321	17.96661058	7.362827035	6.45882124	6.447176832	8.504881471	10.11889169	11.24849267	16.2084822	10.86316214
38	0.263680959	0.225114433	0.248568575	0.172890733	0.27122268	0.457443785	0.597930888	0.184042737	0.245930296	0.222736549	0.152332293	0.190957356	0.262216274	0.229655247	0.265855246	0.238294584	0.292872402	0.260767052	0.185156889	0.259592372	0.262298327	0.13853561	0.835452721	0.210321954	0.215337075	0.195465995	0.166443044	0.211724229	0.256561303
39	0.017400266	0.0116726	0.011494501	0.011290823	0.011878366	0.009652976	0.014664154	0.01033948	0.010849866	0.009954706	0.006623143	0.005137866	0.019119937	0.0306207	0.00627387	0.004293596	0.012429598	0.007688463	0.021571676	0.010615301	0.01649675	0.01021984	0.003355232	0.004044653	0.014181644	0.00906801	0.011888789	0.028119624	0.016277303
40	0	0	0	0	0	0	0	0	0	0.001244338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077511
42	0.074954994	0.105053402	0.05028844	0.050103029	0.045533735	0.066498276	0.052424351	0.053075995	0.063491808	0.024886765	0.046362002	0.075355369	0.047344605	0.06034079	0.055680597	0.050091955	0.079238687	0.065351939	0.112352481	0.060796727	0.075885051	0.090275254	0.072473007	0.068084992	0.059338986	0.061964736	0.045856757	0.062855631	0.057358116
43	0.182702797	0.180091547	0.109197756	0.12772744	0.102945835	0.075078699	0.193933439	0.137859728	0.182840334	0.094569708	0.099347147	0.148998116	0.141123342	0.135091322	0.198411142	0.155285059	0.153816275	0.151847153	0.147406455	0.113873234	0.124550464	0.136264535	0.208024372	0.196839778	0.181375769	0.14559194	0.13926867	0.115786688	0.115491342
44	0.005353928	0.002501271	0.002873625	0.003528382	0.001979728	0.003217659	0.002932831	0.003446493	0.005625856	0.001244338	0.001892327	0.005137866	0.00273142	0	0.000784234	0.002862397	0.003107399	0.003203526	0.004494099	0.002895082	0.002474513	0.002271076	0.002013139	0.006741088	0.004105213	0.001511335	0	0.008270478	0.003875548
45	0.041492943	0.026680229	0.031609877	0.026815706	0.039594552	0.032176585	0.049124917	0.033775633	0.04781978	0.027375442	0.046362002	0.051378661	0.034597981	0.027918873	0.062738701	0.034348769	0.041173043	0.048693602	0.027863415	0.023160658	0.040417038	0.034633903	0.039591735	0.05729925	0.050382158	0.031234257	0.039063163	0.024811433	0.033329716
46	0.008700133	0.001667514	0.010057688	0.004939735	0.009898638	0.002145106	0.00476585	0.004135792	0.004018469	0.004977353	0.00283849	0.006850488	0.003641893	0.000900609	0.003136935	0.003577997	0.003107399	0.005125642	0.00089882	0.004825137	0.004124188	0.002838844	0.004697325	0.007415197	0.003358811	0.004534005	0.001698398	0.006616382	0.003875548
47	0.869344077	0.96882582	0.70044613	0.627346374	0.518688628	0.541102906	1.126573647	0.587971739	0.836243375	0.449206112	0.496735737	0.755266313	0.77754409	0.617817645	1.035972803	0.71559935	0.744999029	0.770768462	0.77927681	0.534625183	0.791844007	0.840865734	1.048174418	1.093404519	1.022571207	0.701259446	0.568963467	0.658330025	0.598384671
48	0.000669241	0.000833757	0	0	0	0	0	0	0	0	0	0	0	0	0.001568468	0	0.00077685	0	0.00089882	0.000965027	0	0.000567769	0.000671046	0.000674109	0.000746402	0.000503778	0	0	0
49	0	0	0	0	0	0	0.000733208	0	0	0	0	0	0	0	0	0.000715599	0	0	0.00089882	0	0	0	0	0.000674109	0.000373201	0	0	0	0.00077511
50	0.002676964	0.000833757	0.001436813	0.002117029	0.001979728	0.009652976	0	0.003446493	0.001205541	0.002488677	0.000946163	0	0.004552366	0	0.002352701	0.000715599	0.00077685	0.001922116	0	0.001930055	0.001649675	0.000567769	0.004697325	0.004044653	0.00634442	0.002015113	0.003396797	0.001654096	0.001550219
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715599	0	0.000640705	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0.000718406	0.000705676	0	0	0.000366604	0	0.000401847	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671046	0	0.000373201	0.000503778	0	0	0
53	0.044839148	0.027513986	0.037357127	0.040929235	0.035635097	0.031104032	0.051691144	0.015853869	0.038979148	0.043551839	0.052038982	0.053091283	0.056449337	0.027918873	0.163120623	0.026477176	0.045057293	0.05445995	0.035952794	0.030880877	0.043716388	0.043150436	0.057709987	0.065388556	0.069042217	0.063476071	0.037364765	0.018195051	0.028679058
54	0	0	0	0.000705676	0	0	0	0	0	0	0	0	0	0.000900609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0.002676964	0.001667514	0.002873625	0.003528382	0.001979728	0	0.000733208	0	0.002009234	0.001244338	0.001892327	0	0.001820946	0.000900609	0.000784234	0.004293596	0.0015537	0.005125642	0.00089882	0	0.000824838	0.001703307	0.002013139	0.002022326	0.001866006	0.002015113	0	0.004962287	0.001550219
56	0.005353928	0.000833757	0.000718406	0.011290823	0.001979728	0.008580423	0.00476585	0.01516457	0.00522401	0.00746603	0.003784653	0.005137866	0.015478044	0.002701826	0.003921169	0.012880788	0.006214799	0.004484937	0.00179764	0.001930055	0.002474513	0.002271076	0.017447205	0.007415197	0.004478414	0.008060453	0.011888789	0.001654096	0.013176865
57	0.015392543	0.005002543	0.013649719	0.016936235	0.011878366	0.005362764	0.013930946	0.002757195	0.016475722	0.008710368	0.006623143	0.023120397	0.019119937	0.006304262	0.024311247	0.019321182	0.013983298	0.027550327	0.011684658	0.006755192	0.0065987	0.010787609	0.024157669	0.019549156	0.013062041	0.025188917	0.013587187	0.008270478	0.012401755
58	0	0.000833757	0	0	0	0	0	0	0	0	0	0	0.000910473	0	0	0	0	0	0	0	0	0	0	0	0.000373201	0	0	0	0
59	0.073616512	0.045022887	0.047414815	0.043751941	0.039594552	0.0568453	0.03995982	0.113734275	0.040184689	0.022398089	0.016084776	0.066792259	0.041881766	0.035123744	0.056464831	0.050807554	0.043503593	0.040364433	0.033256334	0.030880877	0.02309545	0.026117369	0.079183471	0.088982365	0.069042217	0.041813602	0.057745546	0.033081911	0.037205265
60	0.002007723	0.002501271	0.000718406	0.001411353	0	0.001608829	0	0.003446493	0.000803694	0	0	0.002568933	0.001820946	0.000900609	0.001568468	0.002146798	0.00077685	0	0	0.000965027	0.000824838	0.000567769	0.004697325	0.002022326	0.001119604	0.002518892	0	0.001654096	0.002325329
61	0.002676964	0.001667514	0.001436813	0.002822706	0	0.001608829	0.002199623	0.000689299	0.000401847	0	0.000946163	0.001712622	0.000910473	0.001801218	0.002352701	0.000715599	0	0.001281411	0.00179764	0	0.001649675	0.002838844	0.000671046	0.003370544	0.001866006	0.004030227	0	0	0.00077511
62	0.027438882	0.016675143	0.020833782	0.018347588	0.021777003	0.01501574	0.019796608	0.028261244	0.022101579	0.011199044	0.01419245	0.023976708	0.020940883	0.018912785	0.032153584	0.015743186	0.020974947	0.022424685	0.018875217	0.011580329	0.01649675	0.019304142	0.028854994	0.023593809	0.037320117	0.018639798	0.020380781	0.018195051	0.009301316
63	0.003346205	0.009171329	0.003592031	0.002822706	0	0.006435317	0.005865662	0.000689299	0.003616622	0.003733015	0.000946163	0.003425244	0.003641893	0.000900609	0.003136935	0.002862397	0.00233055	0.005766348	0.008089379	0	0.00329935	0.001135538	0.008052556	0.004044653	0.004105213	0.004030227	0.005095195	0.008270478	0.002325329
64	0.001338482	0	0.000718406	0.001411353	0	0.001072553	0.000733208	0.000689299	0.000401847	0.001244338	0	0	0	0.000900609	0	0.000715599	0	0.001281411	0.00179764	0.000965027	0.001649675	0	0	0.000674109	0.000746402	0	0	0.001654096	0
65	0.004015446	0.001667514	0.002155219	0.002822706	0.001979728	0.006435317	0.009165096	0.006203688	0.00642955	0.004977353	0.004730817	0.001712622	0.005462839	0.003602435	0.008626571	0.004293596	0.003107399	0.004484937	0.010785838	0.00386011	0.000824838	0.005677689	0.010736742	0.012133959	0.008956828	0.004534005	0.006793594	0.003308191	0.004650658
66	0.008700133	0.003335029	0.003592031	0.006351088	0	0.002681382	0.001466415	0.002067896	0.003214775	0.002488677	0.00283849	0.002568933	0.00273142	0.003602435	0.002352701	0.005009195	0.006214799	0.005125642	0.00269646	0.001930055	0.000824838	0.002271076	0.005368371	0.006741088	0.005224816	0.005541562	0.006793594	0.003308191	0.001550219
67	0.003346205	0.001667514	0.003592031	0.008468118	0	0.005899041	0.004032642	0.002067896	0.002411081	0.001244338	0.001892327	0	0.004552366	0.003602435	0.001568468	0.002146798	0.00233055	0.002562821	0.005392919	0.000965027	0.002474513	0.002838844	0.005368371	0.003370544	0.005971219	0.001511335	0.003396797	0.006616382	0.001550219
68	0.128494275	0.141738717	0.112789787	0.128433116	0.118783655	0.106719007	0.290716857	0.119248664	0.142253798	0.084615002	0.104077964	0.121596164	0.202125044	0.101768796	0.271344882	0.138110675	0.128957079	0.127500352	0.142013536	0.083957384	0.159193639	0.182253815	0.16977473	0.206277301	0.239595151	0.126952141	0.081523124	0.145560408	0.106965136
69	0.000669241	0.002501271	0.001436813	0.002117029	0.00791891	0.001072553	0.002566227	0	0.000803694	0	0.001892327	0.001712622	0.00273142	0.000900609	0.001568468	0.002146798	0.003107399	0.001281411	0	0.002895082	0.007423538	0.001135538	0.002684185	0.001348218	0.001492805	0.001511335	0	0	0
70	0.005353928	0.000833757	0	0.002117029	0.001979728	0.000536276	0.001099812	0.001378597	0.001205541	0	0.000946163	0.000856311	0.001820946	0.001801218	0.00627387	0.003577997	0	0.000640705	0.00179764	0.001930055	0.004124188	0.001135538	0.004697325	0.001348218	0.002985609	0.001511335	0	0	0.00077511
71	0	0	0	0.000705676	0	0	0	0	0	0	0	0	0	0	0	0.000715599	0	0	0	0.000965027	0	0	0	0.000674109	0.000373201	0.000503778	0	0	0
72	0.086332091	0.026680229	0.089800786	0.080447117	0.073249921	0.084195398	0.055357182	0.106841289	0.040586536	0.02861978	0.036900369	0.064223326	0.154780439	0.064843834	0.064307169	0.123798688	0.05904059	0.073040403	0.025166956	0.061761754	0.048665413	0.022710756	0.082538703	0.067410883	0.141070042	0.094710327	0.057745546	0.021503242	0.056583006
73	0.004015446	0	0.002873625	0.002117029	0.001979728	0.001072553	0.000366604	0.002757195	0.002009234	0.002488677	0	0.000856311	0.000910473	0.001801218	0.000784234	0.002146798	0.00077685	0.001922116	0.00179764	0.001930055	0	0.001703307	0.001342093	0.000674109	0.001866006	0.002015113	0.001698398	0	0.00077511
74	0.205456991	0.219278133	0.17026229	0.160894233	0.108885017	0.144258357	0.284484592	0.13165604	0.18726065	0.12194515	0.138139843	0.149854427	0.167527064	0.162109586	0.316046207	0.146697867	0.160807924	0.219121209	0.195942727	0.124488535	0.174865551	0.208371185	0.261037035	0.258183681	0.284006091	0.222670025	0.113792693	0.16706365	0.151921497
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077685	0	0	0	0	0	0	0	0.000746402	0	0	0	0
76	0	0	0	0.002117029	0	0	0.001466415	0.000689299	0.000803694	0	0	0	0.000910473	0.000900609	0.003136935	0.002146798	0.00233055	0.000640705	0.00179764	0	0	0.000567769	0.003355232	0.001348218	0.001119604	0	0	0.001654096	0.00077511
77	0.219511053	0.148408774	0.173854322	0.210291586	0.178175483	0.152838779	0.13601003	0.079958642	0.188064344	0.148076253	0.138139843	0.210652509	0.193930786	0.154004107	0.276834519	0.312001317	0.188774519	0.269096221	0.153698194	0.145719138	0.110528226	0.129451308	0.246274015	0.28177749	0.317967397	0.339546599	0.197014216	0.13728993	0.093013161
78	0.540077498	0.456065166	0.469837712	0.448810229	0.429600887	0.659619995	0.426360284	0.324659659	0.457703606	0.35090339	0.688806888	0.41445453	0.529895387	0.444900753	0.588959557	0.461561581	0.434259079	0.55613219	1.022856989	0.317494017	0.29776634	0.546761446	0.485837567	0.606023836	0.662805279	0.404030227	0.3209973	0.35232235	0.411583239
79	0.009369374	0.001667514	0.008620875	0.005645412	0.003959455	0.00750787	0.005132454	0.002757195	0.00522401	0.006221691	0.013246286	0.005137866	0.004552366	0.003602435	0.004705403	0.005724795	0.005437949	0.008329169	0.008988198	0.002895082	0.005773863	0.016465298	0.005368371	0.005392871	0.011942437	0.007052897	0.01019039	0.004962287	0.003875548
80	0.000669241	0.000833757	0	0	0	0	0.000366604	0	0.000803694	0	0.000946163	0	0	0	0.000784234	0	0	0	0	0	0	0	0	0	0.000373201	0	0	0	0
81	0.019407989	0.009171329	0.010057688	0.0119965	0.025736459	0.023059886	0.009898304	0.008271584	0.016475722	0.009954706	0.020815593	0.012844665	0.020940883	0.011707915	0.007058104	0.023614779	0.011652748	0.019221159	0.005392919	0.013510384	0.005773863	0.016465298	0.017447205	0.012133959	0.029109691	0.025188917	0.011888789	0.01488686	0.006200877
82	0.049523835	0.019176415	0.03879394	0.045163294	0.021777003	0.037003073	0.016497173	0.065483371	0.049829014	0.02115375	0.017977103	0.089912656	0.050076025	0.043229223	0.08548148	0.04365156	0.028743445	0.031394559	0.012583478	0.088782521	0.01649675	0.019304142	0.089249166	0.083589495	0.05112856	0.023173804	0.039063163	0.016540955	0.022478181
83	0.007361651	0.0058363	0.005028844	0.006351088	0.00791891	0.002145106	0.004399246	0.00482509	0.006027703	0.003733015	0.000946163	0.003425244	0.003641893	0.00720487	0.007058104	0.005724795	0.006214799	0.001922116	0.011684658	0.008685247	0.004124188	0.001135538	0.005368371	0.005392871	0.006717621	0.004030227	0.003396797	0.003308191	0.009301316
84	0.011377097	0.009171329	0.010776094	0.00987947	0.011878366	0.008044146	0.007698681	0.016543167	0.01165356	0.027375442	0.00283849	0.007706799	0.014567571	0.008105479	0.02509548	0.013596388	0.006991649	0.008329169	0.00179764	0.012545356	0.004124188	0.008516533	0.017447205	0.018875047	0.006717621	0.010579345	0.008491992	0.003308191	0.004650658
85	0.02007723	0.0175089	0.033046689	0.015524882	0.011878366	0.023059886	0.0190634	0.023436154	0.024914507	0.00746603	0.009461633	0.022264086	0.016388517	0.018912785	0.022742779	0.020036782	0.020974947	0.023706096	0.012583478	0.012545356	0.011547725	0.01021984	0.01476302	0.022245591	0.017540455	0.016624685	0.016983984	0.01488686	0.013176865
86	0.038815979	0.065866816	0.040230752	0.080447117	0.067310738	0.028958927	0.040326424	0.051008099	0.074341674	0.054750883	0.052985145	0.045384484	0.031866561	0.046831658	0.058817532	0.103046306	0.069139639	0.053819244	0.034155154	0.038601096	0.057738625	0.042014898	0.068446729	0.065388556	0.035454111	0.088664987	0.06453914	0.019849146	0.025578619
87	0.028108123	0.0175089	0.020115376	0.037400852	0.019797276	0.030567756	0.032994347	0.020678959	0.017279416	0.008710368	0.010407796	0.029970885	0.018209463	0.02251522	0.032937818	0.023614779	0.031850845	0.025628212	0.026964595	0.021230603	0.0197961	0.01532976	0.026841855	0.031009006	0.027990088	0.099748111	0.047555155	0.016540955	0.0240284
88	0	0.000833757	0.000718406	0	0	0	0.000733208	0.006892986	0	0.001244338	0.000946163	0	0	0	0	0	0.00077685	0	0	0.001930055	0.000824838	0	0	0.000674109	0.001866006	0.000503778	0	0	0.00077511
89	0.002007723	0	0.000718406	0	0	0.000536276	0	0.000689299	0.000401847	0	0	0	0.000910473	0.000900609	0.000784234	0.000715599	0.004661099	0.000640705	0.00089882	0.000965027	0	0	0.001342093	0.000674109	0.000746402	0	0.001698398	0	0.00077511
90	0.000669241	0.001667514	0.002155219	0.000705676	0	0.001072553	0.002566227	0.000689299	0.001607388	0.001244338	0.000946163	0.000856311	0	0.000900609	0.021174312	0	0.0015537	0.000640705	0.00179764	0	0.000824838	0	0	0.001348218	0.000373201	0.002518892	0.003396797	0.003308191	0.001550219
91	0.030115846	0.030015258	0.049570034	0.050103029	0.021777003	0.033249138	0.03519397	0.028950543	0.102470957	0.037330148	0.027438736	0.035108751	0.050986498	0.031521308	0.043917091	0.061541544	0.045057293	0.049334307	0.028762235	0.072377056	0.014847075	0.032930596	0.069117775	0.065388556	0.055980176	0.037783375	0.100205506	0.019849146	0.020152852
